filename,smiles,reason,T_K,P2,kirk_g,density_kg_m3,iterations,converge,molar_mass_g_mol,energy_Eh,mu_x_D,mu_y_D,mu_z_D,mu_mag_D,mu_angle_x_deg,pol_iso_A3,pol_aniso_A3,delta_eps,eps_parallel,eps_perpendicular,eps_static,dip_angle_longaxis_deg,expde
de_cp_0641.property.txt,CCC0CCC(c1ccc(c2c(F)c(F)c(OCCCC)cc2)cc1)CC0,,298,0.6,1,1000,25,0.001,372.226471,-1207.291398,0.374536657,3.032806843,1.888870192,3.592495742,84.01573811,44.32397788,36.86152365,-2.508678821,4.523509397,7.032188218,6.195961944,97.78117956,5.8
de_cp_0642.property.txt,CCCC0CCC(c1ccc(c2c(F)c(F)c(OCCCC)cc2)cc1)CC0,,298,0.6,1,1000,25,0.001,386.242121,-1246.591938,0.218629319,-2.545227598,-2.229152167,3.390442698,86.30277343,45.98794912,37.04542766,-2.170740864,4.146543353,6.317284217,5.593703929,93.28429868,4.3
de_cp_0643.property.txt,CCCCCC0CCC(c1ccc(c2c(F)c(F)c(OCCCC)cc2)cc1)CC0,,298,0.6,1,1000,25,0.001,414.273421,-1325.189306,0.913632914,2.905157639,1.633170179,3.455706996,74.66965925,49.5113747,38.67359896,-1.755110325,4.319669215,6.074779541,5.489742766,102.1130421,3.4
de_cp_0644.property.txt,C=CC0CCC(c1ccc(c2c(F)c(F)c(OCCCC)cc2)cc1)CC0,,298,0.6,1,1000,25,0.001,370.210821,-1206.058636,-0.025601722,-2.029750007,0.845336132,2.198893748,90.6671099,44.00541999,36.7541528,-0.502729959,3.261312891,3.76404285,3.596466197,90.27253822,-4.7
de_cp_0645.property.txt,CCC0CCC(C1CCC(c2c(F)c(F)c(OCC)cc2)CC1)CC0,,298,0.6,1,1000,25,0.001,350.242121,-1132.299129,0.12605038,-2.286271551,-2.748112335,3.577016593,87.98053764,38.11611753,24.23783998,-2.960675939,4.196821763,7.157497702,6.170605722,94.11293102,-2.5
de_cp_0646.property.txt,CCCC0CCC(C1CCC(c2c(F)c(F)c(OCC)cc2)CC1)CC0,,298,0.6,1,1000,25,0.001,364.257771,-1171.595903,-1.083452085,-0.172504863,-3.297889888,3.475586866,108.1636475,39.86951097,25.7334099,-1.939218595,4.489971447,6.429190041,5.782783843,73.98428859,14.8
de_cp_0647.property.txt,CCCCCC0CCC(C1CCC(c2c(F)c(F)c(OCC)cc2)CC1)CC0,,298,0.6,1,1000,25,0.001,392.289071,-1250.196654,-0.20202274,-1.511996442,-3.194675024,3.540182896,93.27139649,43.10819201,23.1316621,-2.603318575,3.912353371,6.515671945,5.647899087,87.62381478,40.1
de_cp_0648.property.txt,CCC0CCC(C1CCC(c2c(F)c(F)c(C)cc2)CC1)CC0,,298,0.6,1,1000,25,0.001,320.231556,-1017.798572,-0.184770092,-1.511350152,1.348075533,2.033624083,95.21294294,35.11755627,20.92493821,-0.667163586,2.982284578,3.649448165,3.427060302,85.19617306,41
de_cp_0649.property.txt,CCCC0CCC(C1CCC(c2c(F)c(F)c(C)cc2)CC1)CC0,,298,0.6,1,1000,25,0.001,334.247206,-1057.098874,0.562607197,0.035841791,2.294522483,2.362762137,76.22473486,36.82449768,21.14201513,-0.753296379,3.362915809,4.116212188,3.865113395,74.71495348,61
de_cp_0650.property.txt,CCCC0CCC(C(F)(F)C(F)(F)C1CCC(C(F)(F)Oc2cc(F)c(F)c(F)c2)CC1)CC0,,298,0.6,1,1000,25,0.001,504.207467,-1905.649584,4.303281099,-0.095372423,0.231486521,4.310557983,3.329697104,41.24664229,19.10923295,6.744182842,10.07679976,3.332616913,5.580677861,174.3822675,-4.3
de_cp_0651.property.txt,CCCC0CCC(C1C(F)(F)c2c(F)c(C)ccc2C1)CC0,,298,0.6,1,1000,25,0.001,310.190834,-1038.456765,-0.066722995,-0.663401318,-3.192527011,3.261407976,91.17225835,31.62485836,17.44747891,-2.794373346,3.880014186,6.674387532,5.74292975,87.26969977,-5.5
de_cp_0652.property.txt,CCCC0CCC(C1C(F)(F)c2c(F)c(OCC)ccc2C1)CC0,,298,0.6,1,1000,25,0.001,340.201399,-1152.957342,1.49715318,2.887561959,2.85696426,4.329171572,69.76758931,34.82104761,22.12796246,-2.383434686,6.624057055,9.007491741,8.213013512,113.3395711,-7.2
de_cp_0653.property.txt,CCCC0CCC(C1C(F)(F)c2c(F)c(F)c(F)cc2C1)CC0,,298,0.6,1,1000,25,0.001,332.15634,-1197.626952,-2.91593776,-2.842922215,-1.468103803,4.328998558,132.3441713,30.13831467,17.04659082,1.249269811,8.857687098,7.608417286,8.024840557,51.44602775,-4.6
de_cp_0654.property.txt,CCCC0CCC(C1C(F)(F)c2c(F)c(F)c(OCC)cc2C1)CC0,,298,0.6,1,1000,25,0.001,358.191977,-1252.19459,-0.025086135,5.905012793,-1.041847331,5.996269778,90.23970467,34.67359877,17.64852348,-9.682166927,6.941589917,16.62375684,13.39636787,92.12537915,-0.5
de_cp_0655.property.txt,CCCCC0COC(C1C(F)(F)c2c(F)c(F)ccc2C1)CC0,,298,0.6,1,1000,25,0.001,330.160677,-1173.589461,3.751692632,-2.6149813,2.84495847,5.385825239,45.84623176,30.1143044,7.583449702,7.050905467,16.38955595,9.338650488,11.68895231,140.7303183,-0.2
de_cp_0656.property.txt,CCCCCC0COC(C1C(F)(F)c2c(F)c(F)ccc2C1)CC0,,298,0.6,1,1000,25,0.001,344.176327,-1212.88877,2.491672436,0.649471739,2.937372865,3.906200765,50.36636645,32.18569011,13.57756515,0.453451164,7.00796593,6.554514765,6.705665153,126.1261934,1.3
de_cp_0657.property.txt,CCCCCC0CCC(C1C(F)(F)c2c(F)c(F)ccc2C1)CC0,,298,0.6,1,1000,25,0.001,342.197062,-1176.987414,1.369987235,-2.170873167,-3.519946863,4.356556122,71.67144166,32.92202255,14.85933331,-2.645088889,6.310817192,8.955906081,8.074209784,112.6934978,4.8
de_cp_0658.property.txt,CCCC0COC(C1CCC(c2cc(F)c(F)c(F)c2)CC1)OC0,,298,0.6,1,1000,25,0.001,342.180664,-1188.845739,5.796099908,-0.299615865,-1.143851148,5.915483012,11.53047147,33.05094836,17.35115577,20.2739371,27.126203,6.852265904,13.61024494,171.5748962,4.3
de_cp_0659.property.txt,CCCCCC0CCC(C1CCC(C(F)(F)Oc2cc(F)c(S(F)(F)(F)(F)(F))cc2)CC1)CC0,,298,0.6,1,1000,25,0.001,522.22026,-2206.598965,5.375692418,-2.386601063,0.210202331,5.885415756,24.02159005,48.4567177,26.12512039,10.93438527,16.52674933,5.592364057,9.237159147,159.9829264,-1.2
de_cp_0660.property.txt,CCCc0ccc(\C(F)=C(F)\c1ccc(CCC)cc1)cc0,,298,0.6,1,1000,25,0.001,300.168956,-974.8611253,-0.004052059,0.47246188,-0.002585332,0.472486329,90.49137658,41.27816459,46.32622962,0.897084505,3.089812027,2.192727522,2.49175569,89.97113088,-6.2
de_cp_0661.property.txt,CCCc0ccc(C(/F)=C(/F)C(/F)=C(/F)c1ccc(CCC)cc1)cc0,,298,0.6,1,1000,25,0.001,362.165762,-1250.718304,0.019012073,-0.774245756,-2.896706029,2.998453563,89.63670645,45.08945539,39.68910819,-1.621452752,4.028806191,5.650258943,5.109774693,90.05194272,-7.9
de_cp_0662.property.txt,CCCc0ccc(C(/F)=C(\F)C(=O)Oc1cc(F)c(F)c(F)c1)cc0,,298,0.6,1,1000,25,0.001,356.08357,-1343.210353,-6.603869033,-1.634222594,-0.800270305,6.849978266,164.59485,37.24610205,38.33295063,26.26298101,35.07066,8.807678988,17.56200599,12.71854189,-7.3
de_cp_0663.property.txt,CCCC0CCC(C1CCC(C(F)(F)C(F)(F)(F))CC1)CC0,,298,0.6,1,1000,25,0.001,326.20329,-1163.161915,3.083170361,0.383354545,0.388769676,3.131140694,10.04219688,28.44343447,11.27866786,5.388730876,8.532122921,3.143392045,4.93963567,171.4429102,-9.4
de_cp_0664.property.txt,CCCC0CCC(C1CCC(C(F)(F)C(F)(F)C(F)(F)(F))CC1)CC0,,298,0.6,1,1000,25,0.001,376.200096,-1400.94767,-3.082913541,-1.187564975,0.130113506,3.306296416,158.817963,30.40273119,9.76117175,4.630243893,7.788799304,3.158555411,4.701970042,16.28685916,3
de_cp_0665.property.txt,CCCC0CCC(C1CCC(C(F)(F)C(F)C(F)(F)(F))CC1)CC0,,298,0.6,1,1000,25,0.001,358.209518,-1301.701632,-3.581818837,0.871441845,-0.335071469,3.701501041,165.3903212,30.33029727,12.45104564,6.470259624,10.11413787,3.643878248,5.800631456,14.78015098,-4.5
de_cp_0666.property.txt,CCCC0CCC(C1CCC(C(F)(F)CC(F)(F)(F))CC1)CC0,,298,0.6,1,1000,25,0.001,340.21894,-1202.472543,-4.271107692,-0.379681497,0.811210699,4.364009825,168.1564722,30.20812975,12.54190031,9.653618898,14.35328127,4.699662375,7.917535341,15.82044739,-2.2
de_cp_0667.property.txt,CCCCCC0CCC(C1CCC(\C=C\C(F)(F)(F))CC1)CC0,,298,0.6,1,1000,25,0.001,330.253434,-1081.344385,-3.49376044,-1.564542737,-0.061882138,3.828574851,155.8599533,33.68396688,14.20544687,7.975031483,12.24826541,4.273233928,6.931577756,14.86463353,-2.5
de_cp_0668.property.txt,CCCCCC0CCC(C1CCC(\C=C\S(F)(F)(F)(F)(F))CC1)CC0,,298,0.6,1,1000,25,0.001,388.222311,-1640.981006,0.138438977,0.872441152,-4.268434727,4.358882189,88.17996842,36.90310089,17.77729231,-4.168334595,4.501278785,8.669613381,7.280168516,96.04637648,-2.2
